Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
72,US-2011-132388,2018-02-24 00:00:00,2018-02-28 00:00:00,Standard Class,GZ-14470,TEC-MA-10002710,107.448,2,0.7,-121.792,7.32,Medium
80,US-2011-119935,2018-06-13 00:00:00,2018-06-17 00:00:00,Standard Class,KT-16465,FUR-FU-10000499,22.788,3,0.4,-0.792,1.36,Medium
81,US-2011-119935,2018-06-13 00:00:00,2018-06-17 00:00:00,Standard Class,KT-16465,FUR-CH-10004725,323.064,14,0.4,-124.096,4.37,Medium
82,US-2011-119935,2018-06-13 00:00:00,2018-06-17 00:00:00,Standard Class,KT-16465,TEC-AC-10001341,137.52,3,0.4,-22.92,6.76,Medium
83,US-2011-119935,2018-06-13 00:00:00,2018-06-17 00:00:00,Standard Class,KT-16465,OFF-AR-10000461,39.54,5,0.4,-19.86,3.08,Medium
96,MX-2011-112319,2018-04-19 00:00:00,2018-04-25 00:00:00,Standard Class,KT-16465,FUR-BO-10003438,575.96,7,0,120.82,55.57,Low
97,MX-2011-112319,2018-04-19 00:00:00,2018-04-25 00:00:00,Standard Class,KT-16465,TEC-AC-10001491,55.36,2,0,1.64,7.18,Low
98,MX-2011-149986,2018-10-21 00:00:00,2018-10-25 00:00:00,Standard Class,AH-10075,OFF-ST-10004412,96,3,0,4.8,5.69,Medium
107,US-2011-150623,2018-09-27 00:00:00,2018-10-02 00:00:00,Standard Class,HD-14785,OFF-PA-10004854,77.28,3,0.2,-1.02,5.99,Medium
123,US-2011-138842,2018-12-29 00:00:00,2019-01-02 00:00:00,Standard Class,PB-19150,FUR-BO-10003103,273.12,4,0.4,-95.6,16.47,High
124,US-2011-138842,2018-12-29 00:00:00,2019-01-02 00:00:00,Standard Class,PB-19150,TEC-MA-10001290,105.96,2,0.7,-127.16,11.7,High
130,MX-2011-158771,2018-01-04 00:00:00,2018-01-11 00:00:00,Standard Class,BT-11305,OFF-EN-10000857,185.76,6,0,3.6,16.39,Medium
139,MX-2011-165337,2018-05-23 00:00:00,2018-05-28 00:00:00,Standard Class,SC-20020,TEC-MA-10001305,464.64,4,0,171.84,8.22,Medium
145,MX-2011-105298,2018-06-08 00:00:00,2018-06-12 00:00:00,Standard Class,EM-13810,TEC-AC-10003454,179.52,3,0.2,40.38,7.14,Medium
146,MX-2011-105298,2018-06-08 00:00:00,2018-06-12 00:00:00,Standard Class,EM-13810,OFF-FA-10003911,17.856,2,0.2,-2.704,1.51,Medium
155,MX-2011-140032,2018-07-14 00:00:00,2018-07-20 00:00:00,Standard Class,HE-14800,OFF-SU-10001421,103.08,3,0,26.76,7.88,Medium
171,MX-2011-104626,2018-07-21 00:00:00,2018-07-26 00:00:00,Standard Class,EB-14170,FUR-BO-10003463,650.88,8,0,32.48,49.41,Medium
197,US-2011-162229,2018-11-29 00:00:00,2018-12-03 00:00:00,Standard Class,TB-21355,OFF-LA-10002199,6.6,2,0.4,-0.68,0.86,High
198,US-2011-162229,2018-11-29 00:00:00,2018-12-03 00:00:00,Standard Class,TB-21355,OFF-EN-10003832,101.808,14,0.4,-49.392,14.24,High
214,US-2011-118899,2018-06-16 00:00:00,2018-06-20 00:00:00,Standard Class,CS-11950,FUR-CH-10000892,738.288,3,0.2,-166.152,14.6,Medium
216,US-2011-128776,2018-12-28 00:00:00,2018-12-30 00:00:00,Second Class,RR-19525,TEC-PH-10004871,88.096,2,0.2,-14.344,12.5,Critical
217,US-2011-128776,2018-12-28 00:00:00,2018-12-30 00:00:00,Second Class,RR-19525,FUR-CH-10004725,276.912,9,0.2,-10.548,44.9,Critical
218,US-2011-128776,2018-12-28 00:00:00,2018-12-30 00:00:00,Second Class,RR-19525,TEC-AC-10001491,110.72,5,0.2,-23.58,35.13,Critical
219,US-2011-128776,2018-12-28 00:00:00,2018-12-30 00:00:00,Second Class,RR-19525,TEC-PH-10002218,538.24,8,0.2,-107.68,103.12,Critical
220,US-2011-128776,2018-12-28 00:00:00,2018-12-30 00:00:00,Second Class,RR-19525,TEC-PH-10002815,1696.64,5,0.2,-148.46,704.06,Critical
227,MX-2011-131709,2018-12-08 00:00:00,2018-12-12 00:00:00,Standard Class,AG-10300,FUR-CH-10002653,688.32,9,0.2,0,44.5,Medium
241,MX-2011-133466,2018-02-26 00:00:00,2018-03-02 00:00:00,Standard Class,AH-10195,TEC-PH-10003254,177.36,4,0,54.96,9.28,Medium
242,MX-2011-133466,2018-02-26 00:00:00,2018-03-02 00:00:00,Standard Class,AH-10195,TEC-AC-10004951,51.96,3,0,18.66,3.68,Medium
243,MX-2011-133466,2018-02-26 00:00:00,2018-03-02 00:00:00,Standard Class,AH-10195,FUR-CH-10003354,360.24,3,0,104.46,27.4,Medium
244,MX-2011-133466,2018-02-26 00:00:00,2018-03-02 00:00:00,Standard Class,AH-10195,OFF-SU-10004711,55.04,2,0,1.64,4.86,Medium
247,MX-2011-146332,2018-08-16 00:00:00,2018-08-19 00:00:00,First Class,AC-10420,TEC-PH-10002572,226.12,2,0,97.2,38.43,High
248,MX-2011-146332,2018-08-16 00:00:00,2018-08-19 00:00:00,First Class,AC-10420,TEC-AC-10003044,158,4,0,20.48,19.88,High
259,MX-2011-127089,2018-06-21 00:00:00,2018-06-23 00:00:00,Second Class,SZ-20035,FUR-BO-10001099,264.512,4,0.2,13.152,27.23,Medium
260,MX-2011-127089,2018-06-21 00:00:00,2018-06-23 00:00:00,Second Class,SZ-20035,TEC-AC-10004451,51.08,2,0,14.28,5.31,Medium
261,MX-2011-127089,2018-06-21 00:00:00,2018-06-23 00:00:00,Second Class,SZ-20035,TEC-AC-10002664,110.64,2,0,37.6,6.62,Medium
276,US-2011-152240,2018-04-21 00:00:00,2018-04-27 00:00:00,Standard Class,VG-21790,FUR-CH-10000885,551.556,3,0.4,-101.124,52.26,Low
279,MX-2011-102771,2018-10-07 00:00:00,2018-10-10 00:00:00,Second Class,LS-16975,OFF-AR-10001271,32.68,2,0,6.2,5.49,High
289,US-2011-156664,2018-01-29 00:00:00,2018-02-03 00:00:00,Standard Class,RP-19390,FUR-TA-10004840,369.468,2,0.7,-591.172,18.73,Medium
309,MX-2011-109414,2018-09-14 00:00:00,2018-09-20 00:00:00,Standard Class,CA-12310,FUR-CH-10003354,96.064,1,0.2,10.804,12.65,Low
310,MX-2011-109414,2018-09-14 00:00:00,2018-09-20 00:00:00,Standard Class,CA-12310,OFF-BI-10001304,116.64,6,0,0,12.44,Low
311,MX-2011-109414,2018-09-14 00:00:00,2018-09-20 00:00:00,Standard Class,CA-12310,OFF-ST-10001890,32.3,1,0,13.88,4.39,Low
312,MX-2011-109414,2018-09-14 00:00:00,2018-09-20 00:00:00,Standard Class,CA-12310,OFF-ST-10004185,267.96,7,0,15.96,22.52,Low
321,US-2011-104556,2018-06-23 00:00:00,2018-06-28 00:00:00,Standard Class,SV-20935,OFF-SU-10003019,53.82,5,0.4,-3.68,3.84,Medium
324,MX-2011-108077,2018-11-15 00:00:00,2018-11-22 00:00:00,Standard Class,MC-18130,OFF-BI-10004470,15.9,3,0,3.48,0.86,Medium
325,MX-2011-108077,2018-11-15 00:00:00,2018-11-22 00:00:00,Standard Class,MC-18130,OFF-BI-10000719,5.32,2,0,1.8,0.18,Medium
326,MX-2011-108077,2018-11-15 00:00:00,2018-11-22 00:00:00,Standard Class,MC-18130,OFF-ST-10003718,77.16,2,0,34.72,5.56,Medium
332,MX-2011-161116,2018-10-18 00:00:00,2018-10-22 00:00:00,Standard Class,FA-14230,OFF-BI-10000124,76.68,9,0,34.38,6.46,Medium
333,MX-2011-161116,2018-10-18 00:00:00,2018-10-22 00:00:00,Standard Class,FA-14230,OFF-PA-10002295,65.48,2,0,23.56,2.44,Medium
342,MX-2011-165232,2018-12-24 00:00:00,2018-12-29 00:00:00,Standard Class,DE-13255,OFF-BI-10000806,13.44,2,0,2.4,0.8,Medium
348,US-2011-113166,2018-09-14 00:00:00,2018-09-19 00:00:00,Standard Class,DV-13045,TEC-AC-10002257,723.324,7,0.4,-277.396,40.39,Medium
349,US-2011-113166,2018-09-14 00:00:00,2018-09-19 00:00:00,Standard Class,DV-13045,OFF-AP-10003794,198.432,1,0.4,9.912,18.28,Medium
379,MX-2011-137652,2018-09-09 00:00:00,2018-09-14 00:00:00,Standard Class,PH-18790,FUR-BO-10002300,1369.2,5,0,670.9,89.12,Medium
380,MX-2011-137652,2018-09-09 00:00:00,2018-09-14 00:00:00,Standard Class,PH-18790,FUR-BO-10003326,197.92,2,0,45.52,15.25,Medium
381,MX-2011-137652,2018-09-09 00:00:00,2018-09-14 00:00:00,Standard Class,PH-18790,OFF-ST-10000836,144.56,4,0,12.96,12.98,Medium
386,MX-2011-145135,2018-03-08 00:00:00,2018-03-08 00:00:00,Same Day,CR-12625,TEC-CO-10004981,143.52,3,0.402,9.12,16.2,High
387,MX-2011-168774,2018-06-07 00:00:00,2018-06-11 00:00:00,Standard Class,SC-20845,FUR-CH-10002727,172.3,5,0,84.4,13.04,High
388,MX-2011-139983,2018-10-20 00:00:00,2018-10-23 00:00:00,First Class,HJ-14875,OFF-LA-10000692,12.32,2,0,1.44,1.67,Medium
402,MX-2011-147284,2018-04-15 00:00:00,2018-04-19 00:00:00,Standard Class,MZ-17335,OFF-PA-10002372,99,5,0,13.8,6.29,Medium
437,US-2011-122651,2018-06-22 00:00:00,2018-06-28 00:00:00,Standard Class,CK-12325,FUR-TA-10002088,182.214,3,0.7,-267.306,18.54,Medium
438,US-2011-122651,2018-06-22 00:00:00,2018-06-28 00:00:00,Standard Class,CK-12325,OFF-BI-10001199,1.788,1,0.7,-2.872,0.08,Medium
445,MX-2011-168914,2018-11-25 00:00:00,2018-12-01 00:00:00,Standard Class,VG-21790,TEC-AC-10001246,156.88,4,0,32.88,24.62,Low
446,MX-2011-168914,2018-11-25 00:00:00,2018-12-01 00:00:00,Standard Class,VG-21790,OFF-BI-10000765,3.94,1,0,0.74,0.53,Low
454,MX-2011-157084,2018-10-21 00:00:00,2018-10-24 00:00:00,First Class,KD-16495,OFF-BI-10000325,23.1,3,0,1.38,3.81,High
455,MX-2011-157084,2018-10-21 00:00:00,2018-10-24 00:00:00,First Class,KD-16495,OFF-EN-10002778,19.2,4,0,4.56,0.2,High
460,MX-2011-128083,2018-08-02 00:00:00,2018-08-03 00:00:00,First Class,JS-15940,OFF-EN-10003661,13.296,4,0.4,0.416,4.3,Critical
464,MX-2011-158680,2018-06-22 00:00:00,2018-06-27 00:00:00,Standard Class,DS-13180,FUR-FU-10000850,66.88,2,0,32.76,2.84,Medium
471,MX-2011-146024,2018-06-10 00:00:00,2018-06-15 00:00:00,Second Class,EH-13990,TEC-PH-10004048,336.36,3,0,36.96,6.06,Medium
493,MX-2011-151498,2018-11-11 00:00:00,2018-11-15 00:00:00,Standard Class,CD-11920,FUR-CH-10003697,78.44,2,0,8.6,8.32,High
496,MX-2011-109365,2018-12-28 00:00:00,2019-01-01 00:00:00,Standard Class,DC-13285,TEC-AC-10001076,47.7,1,0,21.94,3.26,Medium
500,MX-2011-125045,2018-11-22 00:00:00,2018-11-25 00:00:00,First Class,SM-20320,OFF-AP-10003561,1124.256,7,0.2,252.896,286.46,Critical
520,MX-2011-128699,2018-09-19 00:00:00,2018-09-25 00:00:00,Standard Class,SZ-20035,FUR-BO-10001946,332.28,3,0,3.3,49.69,Low
521,US-2011-155894,2018-10-13 00:00:00,2018-10-19 00:00:00,Standard Class,SJ-20215,FUR-CH-10001044,107.072,2,0.2,-21.448,12.17,Low
522,US-2011-155894,2018-10-13 00:00:00,2018-10-19 00:00:00,Standard Class,SJ-20215,OFF-ST-10000290,40.96,2,0,4.48,8.43,Low
523,US-2011-155894,2018-10-13 00:00:00,2018-10-19 00:00:00,Standard Class,SJ-20215,TEC-CO-10001468,635.08728,3,0.002,202.30728,96.5,Low
550,MX-2011-154116,2018-05-30 00:00:00,2018-06-03 00:00:00,Second Class,PW-19240,OFF-SU-10001368,22.26,3,0,9.3,1.75,Medium
551,MX-2011-154116,2018-05-30 00:00:00,2018-06-03 00:00:00,Second Class,PW-19240,FUR-BO-10002352,231.936,3,0.2,23.136,18.98,Medium
560,MX-2011-132815,2018-04-20 00:00:00,2018-04-22 00:00:00,Second Class,SC-20770,OFF-BI-10000501,20.44,2,0,2.44,2.14,Medium
578,MX-2011-158204,2018-09-28 00:00:00,2018-09-30 00:00:00,Second Class,DV-13465,OFF-AR-10003077,36.84,2,0,12.88,5.48,High
579,MX-2011-158204,2018-09-28 00:00:00,2018-09-30 00:00:00,Second Class,DV-13465,TEC-CO-10000956,477.12384,3,0.002,147.24384,80.32,High
580,MX-2011-158204,2018-09-28 00:00:00,2018-09-30 00:00:00,Second Class,DV-13465,FUR-FU-10003297,506.38,7,0,45.5,53.56,High
581,MX-2011-158204,2018-09-28 00:00:00,2018-09-30 00:00:00,Second Class,DV-13465,FUR-BO-10000567,2325.28,8,0,511.52,347.82,High
582,MX-2011-158204,2018-09-28 00:00:00,2018-09-30 00:00:00,Second Class,DV-13465,OFF-ST-10002362,193.8,6,0,73.56,34,High
583,MX-2011-158204,2018-09-28 00:00:00,2018-09-30 00:00:00,Second Class,DV-13465,OFF-AP-10001402,137.22,3,0,64.44,12.93,High
584,MX-2011-158204,2018-09-28 00:00:00,2018-09-30 00:00:00,Second Class,DV-13465,OFF-BI-10001598,3.18,1,0,1.42,0.56,High
585,MX-2011-158204,2018-09-28 00:00:00,2018-09-30 00:00:00,Second Class,DV-13465,OFF-EN-10004909,53.84,4,0,24.16,5.7,High
586,MX-2011-158204,2018-09-28 00:00:00,2018-09-30 00:00:00,Second Class,DV-13465,OFF-LA-10002673,4.5,1,0,2.16,0.68,High
590,US-2011-132899,2018-04-01 00:00:00,2018-04-05 00:00:00,Second Class,JB-15400,OFF-EN-10002226,8.784,3,0.4,-4.836,0.32,Medium
591,US-2011-132899,2018-04-01 00:00:00,2018-04-05 00:00:00,Second Class,JB-15400,OFF-ST-10001374,121.5,5,0.4,-48.6,5.41,Medium
592,US-2011-132899,2018-04-01 00:00:00,2018-04-05 00:00:00,Second Class,JB-15400,TEC-PH-10002871,138.696,2,0.4,-25.464,20.4,Medium
593,US-2011-132899,2018-04-01 00:00:00,2018-04-05 00:00:00,Second Class,JB-15400,OFF-AR-10001991,44.94,5,0.4,0.74,5.41,Medium
594,US-2011-132899,2018-04-01 00:00:00,2018-04-05 00:00:00,Second Class,JB-15400,TEC-AC-10002760,80.064,2,0.4,-53.376,7.56,Medium
595,US-2011-132899,2018-04-01 00:00:00,2018-04-05 00:00:00,Second Class,JB-15400,FUR-FU-10003283,20.112,2,0.4,-1.688,3.66,Medium
596,US-2011-132899,2018-04-01 00:00:00,2018-04-05 00:00:00,Second Class,JB-15400,FUR-CH-10004783,67.608,3,0.4,-29.352,5.65,Medium
610,MX-2011-149258,2018-06-27 00:00:00,2018-06-27 00:00:00,Same Day,MY-17380,OFF-LA-10002068,36.3,5,0,11.9,5.56,Medium
618,US-2011-122385,2018-08-16 00:00:00,2018-08-20 00:00:00,Standard Class,JG-15160,OFF-EN-10004870,105.52,5,0.2,-2.68,7.14,Medium
619,US-2011-122385,2018-08-16 00:00:00,2018-08-20 00:00:00,Standard Class,JG-15160,OFF-AR-10003096,148.224,6,0.2,12.864,15.36,Medium
623,MX-2011-147718,2018-05-20 00:00:00,2018-05-27 00:00:00,Standard Class,EB-13705,OFF-SU-10002466,129.68,4,0,18.08,15.37,Low
624,MX-2011-147718,2018-05-20 00:00:00,2018-05-27 00:00:00,Standard Class,EB-13705,OFF-SU-10002215,18.4,2,0,5.32,3.03,Low
625,MX-2011-147718,2018-05-20 00:00:00,2018-05-27 00:00:00,Standard Class,EB-13705,OFF-ST-10002371,660.8,7,0,6.58,78.06,Low
626,MX-2011-147718,2018-05-20 00:00:00,2018-05-27 00:00:00,Standard Class,EB-13705,OFF-PA-10003718,26.88,3,0,12.06,4.83,Low
635,MX-2011-103709,2018-06-07 00:00:00,2018-06-11 00:00:00,Standard Class,SU-20665,FUR-BO-10001390,205.524,3,0.4,6.804,18.98,High
666,US-2011-157238,2018-12-01 00:00:00,2018-12-07 00:00:00,Standard Class,CM-11830,TEC-PH-10001427,64.824,2,0.4,-16.216,4.67,Medium
695,US-2011-121860,2018-09-30 00:00:00,2018-10-06 00:00:00,Standard Class,RD-19720,FUR-FU-10000488,6.984,1,0.4,-0.936,0.33,Medium
696,US-2011-121860,2018-09-30 00:00:00,2018-10-06 00:00:00,Standard Class,RD-19720,OFF-FA-10004449,80.36,7,0,3.08,4.85,Medium
721,MX-2011-112130,2018-03-22 00:00:00,2018-03-27 00:00:00,Standard Class,NF-18475,OFF-PA-10001283,22.24,2,0,9.32,2.68,Medium
729,MX-2011-106943,2018-10-13 00:00:00,2018-10-18 00:00:00,Standard Class,BO-11350,TEC-CO-10000372,96.806,1,0.002,9.506,13.04,Medium
747,MX-2011-115826,2018-08-22 00:00:00,2018-08-26 00:00:00,Standard Class,DV-13045,TEC-AC-10001754,224.82,3,0,92.16,10.87,Medium
748,MX-2011-115826,2018-08-22 00:00:00,2018-08-26 00:00:00,Standard Class,DV-13045,OFF-BI-10001504,33.56,1,0,4.68,3.44,Medium
749,MX-2011-115826,2018-08-22 00:00:00,2018-08-26 00:00:00,Standard Class,DV-13045,TEC-CO-10001001,1395.24392,7,0.002,150.92392,93.32,Medium
752,MX-2011-122434,2018-06-15 00:00:00,2018-06-21 00:00:00,Standard Class,KC-16540,OFF-LA-10003820,48.16,7,0,11.06,3.52,Medium
753,MX-2011-122434,2018-06-15 00:00:00,2018-06-21 00:00:00,Standard Class,KC-16540,OFF-SU-10003629,93.1,5,0,17.6,4.8,Medium
766,MX-2011-153710,2018-12-29 00:00:00,2018-12-31 00:00:00,Second Class,AZ-10750,OFF-BI-10000423,40.64,2,0,4.44,5.08,Medium
767,MX-2011-153710,2018-12-29 00:00:00,2018-12-31 00:00:00,Second Class,AZ-10750,FUR-CH-10003941,2429.44,8,0,534.4,214.42,Medium
768,MX-2011-153710,2018-12-29 00:00:00,2018-12-31 00:00:00,Second Class,AZ-10750,OFF-FA-10004533,14.56,2,0,6.84,0.97,Medium
771,MX-2011-162992,2018-11-17 00:00:00,2018-11-22 00:00:00,Standard Class,HE-14800,TEC-CO-10004521,82.69428,1,0.002,36.27428,7.26,Medium
797,US-2011-137673,2018-07-07 00:00:00,2018-07-09 00:00:00,First Class,RL-19615,FUR-FU-10000060,24.156,3,0.4,-14.544,3.66,High
798,US-2011-137673,2018-07-07 00:00:00,2018-07-09 00:00:00,First Class,RL-19615,OFF-FA-10002286,59.64,6,0,29.16,3.63,High
813,MX-2011-125227,2018-11-08 00:00:00,2018-11-12 00:00:00,Standard Class,FC-14245,FUR-CH-10001262,61.28,2,0,6.12,11.4,High
836,MX-2011-109155,2018-12-23 00:00:00,2018-12-28 00:00:00,Standard Class,MH-17440,OFF-PA-10004241,22.64,2,0,5.4,2.01,Medium
837,MX-2011-109155,2018-12-23 00:00:00,2018-12-28 00:00:00,Standard Class,MH-17440,OFF-BI-10004042,100.26,3,0,42.06,7.82,Medium
838,MX-2011-109155,2018-12-23 00:00:00,2018-12-28 00:00:00,Standard Class,MH-17440,OFF-LA-10002258,31.64,7,0,7.84,1.86,Medium
839,MX-2011-109155,2018-12-23 00:00:00,2018-12-28 00:00:00,Standard Class,MH-17440,OFF-PA-10003301,77.42,7,0,22.4,2.68,Medium
866,MX-2011-140809,2018-05-13 00:00:00,2018-05-13 00:00:00,Same Day,BD-11500,OFF-BI-10001533,98.64,3,0,6.9,8.53,Medium
867,MX-2011-140809,2018-05-13 00:00:00,2018-05-13 00:00:00,Same Day,BD-11500,OFF-EN-10000714,71.7,3,0,2.82,12.97,Medium
868,MX-2011-140809,2018-05-13 00:00:00,2018-05-13 00:00:00,Same Day,BD-11500,OFF-ST-10002598,147.04,4,0,32.32,28.42,Medium
869,MX-2011-140809,2018-05-13 00:00:00,2018-05-13 00:00:00,Same Day,BD-11500,FUR-CH-10001647,540.1,5,0,54,22.03,Medium
874,MX-2011-152674,2018-06-11 00:00:00,2018-06-17 00:00:00,Standard Class,CR-12820,OFF-AP-10004113,344,10,0,168.4,30.78,Medium
888,US-2011-157441,2018-10-08 00:00:00,2018-10-13 00:00:00,Standard Class,JS-15880,OFF-PA-10002372,63.36,4,0.2,-4.8,4.22,Medium
901,MX-2011-108749,2018-12-24 00:00:00,2018-12-29 00:00:00,Standard Class,PO-18850,FUR-FU-10004842,49.84,4,0,0,4.88,Medium
908,MX-2011-142482,2018-11-21 00:00:00,2018-11-23 00:00:00,Second Class,FM-14215,OFF-BI-10001324,60.24,3,0,4.8,4.97,Medium
909,MX-2011-106775,2018-10-27 00:00:00,2018-10-31 00:00:00,Standard Class,AF-10870,OFF-BI-10000185,24.72,3,0,3.42,4.52,High
910,MX-2011-106775,2018-10-27 00:00:00,2018-10-31 00:00:00,Standard Class,AF-10870,TEC-PH-10000018,1274.7,3,0,293.16,163.7,High
911,MX-2011-106775,2018-10-27 00:00:00,2018-10-31 00:00:00,Standard Class,AF-10870,FUR-BO-10002300,2190.72,8,0,1073.44,88.73,High
912,MX-2011-161508,2018-01-25 00:00:00,2018-01-29 00:00:00,Standard Class,BP-11095,OFF-EN-10004525,31.72,2,0,10.12,4.45,High
916,MX-2011-141705,2018-04-28 00:00:00,2018-05-02 00:00:00,Standard Class,DC-13285,TEC-PH-10003405,177.52,4,0,7.04,20.05,High
917,MX-2011-141705,2018-04-28 00:00:00,2018-05-02 00:00:00,Standard Class,DC-13285,OFF-FA-10004946,21.96,3,0,2.82,2.89,High
927,MX-2011-103849,2018-12-23 00:00:00,2018-12-27 00:00:00,Second Class,GZ-14470,FUR-FU-10002004,67.28,4,0,12.72,6.82,Medium
928,MX-2011-103849,2018-12-23 00:00:00,2018-12-27 00:00:00,Second Class,GZ-14470,TEC-MA-10001622,807.24,7,0,80.64,39.99,Medium
932,MX-2011-147984,2018-04-22 00:00:00,2018-04-27 00:00:00,Standard Class,CK-12325,OFF-BI-10000827,20.68,2,0,5.56,1.33,Medium
958,MX-2011-124233,2018-04-06 00:00:00,2018-04-06 00:00:00,Same Day,JB-16000,OFF-SU-10001892,69.78,3,0,11.16,8.4,Medium
959,MX-2011-144463,2018-09-05 00:00:00,2018-09-09 00:00:00,Standard Class,TM-21490,OFF-PA-10000677,11.3,1,0,4.62,1.39,Medium
960,MX-2011-144463,2018-09-05 00:00:00,2018-09-09 00:00:00,Standard Class,TM-21490,TEC-AC-10000086,19.66,1,0,5.3,0.83,Medium
961,MX-2011-144463,2018-09-05 00:00:00,2018-09-09 00:00:00,Standard Class,TM-21490,OFF-PA-10001470,93.1,5,0,36.3,4.97,Medium
983,US-2011-107594,2018-03-24 00:00:00,2018-03-24 00:00:00,Same Day,DK-12985,FUR-FU-10003608,13.38,2,0.5,-5.9,2.8,High
1007,US-2011-162425,2018-11-28 00:00:00,2018-12-03 00:00:00,Standard Class,MO-17800,OFF-BI-10002483,3.84,2,0.4,-1.12,0.25,Medium
1008,US-2011-162425,2018-11-28 00:00:00,2018-12-03 00:00:00,Standard Class,MO-17800,OFF-FA-10003638,29.232,4,0.4,-2.448,1.44,Medium
1012,MX-2011-112795,2018-06-20 00:00:00,2018-06-26 00:00:00,Standard Class,RB-19465,OFF-ST-10004368,109.38,3,0,42.6,11.93,Medium
1013,MX-2011-112795,2018-06-20 00:00:00,2018-06-26 00:00:00,Standard Class,RB-19465,TEC-MA-10002710,358.16,2,0,128.92,21.04,Medium
1029,US-2011-119711,2018-12-08 00:00:00,2018-12-15 00:00:00,Standard Class,FM-14290,TEC-CO-10000887,420.81732,3,0.202,-74.90268,18.81,Medium
1030,US-2011-119711,2018-12-08 00:00:00,2018-12-15 00:00:00,Standard Class,FM-14290,OFF-ST-10004382,74.624,8,0.2,-7.616,9.15,Medium
1031,US-2011-119711,2018-12-08 00:00:00,2018-12-15 00:00:00,Standard Class,FM-14290,OFF-EN-10001327,132.88,5,0.2,24.88,16.25,Medium
1038,US-2011-111157,2018-06-30 00:00:00,2018-07-02 00:00:00,First Class,CC-12550,OFF-ST-10001010,249.372,3,0.4,-157.968,66.16,High
1044,MX-2011-152534,2018-09-26 00:00:00,2018-09-30 00:00:00,Standard Class,DC-13285,TEC-CO-10004152,513.7704,6,0.002,91.6104,28.55,Medium
1045,MX-2011-152534,2018-09-26 00:00:00,2018-09-30 00:00:00,Standard Class,DC-13285,OFF-AR-10002677,19.52,1,0,5.66,0.5,Medium
1060,MX-2011-150847,2018-07-19 00:00:00,2018-07-21 00:00:00,Second Class,DP-13105,FUR-FU-10000350,45.36,6,0.4,2.16,2.68,Medium
1084,MX-2011-120677,2018-09-15 00:00:00,2018-09-22 00:00:00,Standard Class,ST-20530,OFF-AP-10002697,206.2,5,0,53.6,6.23,Medium
1092,MX-2011-140389,2018-06-24 00:00:00,2018-06-29 00:00:00,Standard Class,BP-11230,OFF-LA-10002199,22,4,0,7.44,1.48,Medium
1093,MX-2011-107706,2018-12-13 00:00:00,2018-12-17 00:00:00,Standard Class,MP-17470,FUR-CH-10000656,332.28,3,0,96.36,26.15,Medium
1119,MX-2011-107629,2018-07-26 00:00:00,2018-07-28 00:00:00,Second Class,MC-17845,TEC-AC-10003044,79,2,0,10.24,6.1,Medium
1127,MX-2011-102568,2018-06-03 00:00:00,2018-06-07 00:00:00,Standard Class,AY-10555,OFF-BI-10003903,27.66,3,0,13.5,2.49,High
1133,MX-2011-132794,2018-09-27 00:00:00,2018-10-01 00:00:00,Standard Class,JK-15640,FUR-CH-10002374,94.02,3,0,12.18,12.64,High
1134,MX-2011-163083,2018-07-05 00:00:00,2018-07-12 00:00:00,Standard Class,JD-16015,TEC-PH-10002871,115.58,1,0,33.5,5.21,Medium
